portfolio_return,VaR_hist_95,VaR_hist_99
0.0040889645997503,-0.004460448588121144,-0.007849355466164606
-0.0062918759234811,-0.004718322884477681,-0.008061415308457689
-0.0029095083629947,-0.004718322884477681,-0.008061415308457689
-0.0002312687168904,-0.004718322884477681,-0.008061415308457689
-0.0003599229453328,-0.004718322884477681,-0.008061415308457689
-0.0176594543508685,-0.005950423635043084,-0.013498993413188439
-0.0050527067857387,-0.005950423635043084,-0.013498993413188439
0.0057370453976267,-0.005950423635043084,-0.013498993413188439
0.0035515803195499,-0.005950423635043084,-0.013498993413188439
0.0035472230517573,-0.005950423635043084,-0.013498993413188439
-0.0012312343680808,-0.005950423635043084,-0.013498993413188439
-0.0086313780646716,-0.006408851030540619,-0.013498993413188439
0.001924835946704,-0.006408851030540619,-0.013498993413188439
0.0015589949859199,-0.006408851030540619,-0.013498993413188439
0.0057416601173591,-0.006408851030540619,-0.013498993413188439
-0.0002112702835196,-0.006408851030540619,-0.013498993413188439
-0.0024834723127811,-0.006408851030540619,-0.013498993413188439
0.0024620450494733,-0.006408851030540619,-0.013498993413188439
-0.0106996933712472,-0.008730200443584824,-0.013553195372891928
-0.0043579054507847,-0.008730200443584824,-0.013553195372891928
-0.0001394004836307,-0.008730200443584824,-0.013553195372891928
0.0107913202255182,-0.008730200443584824,-0.013553195372891928
0.0045528296291176,-0.008730200443584824,-0.013553195372891928
0.0073038158869537,-0.008730200443584824,-0.013553195372891928
0.007257436333562,-0.008730200443584824,-0.013553195372891928
0.0010434945797947,-0.008730200443584824,-0.013553195372891928
0.0035858263567902,-0.008730200443584824,-0.013553195372891928
0.0017028199294487,-0.008730200443584824,-0.013553195372891928
-0.0023908556478354,-0.008730200443584824,-0.013553195372891928
0.0049809128783347,-0.008730200443584824,-0.013553195372891928
-0.0008054716425733,-0.008730200443584824,-0.013553195372891928
0.0102329673593609,-0.008730200443584824,-0.013553195372891928
-0.0041776645197083,-0.006408851030540619,-0.013553195372891928
-0.0064507694568243,-0.0065597998872166585,-0.013553195372891928
-0.001910681249896,-0.0065597998872166585,-0.013553195372891928
0.0062428627782327,-0.0065597998872166585,-0.013553195372891928
0.0004632145743302,-0.0065597998872166585,-0.013553195372891928
-0.0054182127421158,-0.0065597998872166585,-0.013553195372891928
0.0052797282426864,-0.0065597998872166585,-0.013553195372891928
-0.0002352337975193,-0.0065597998872166585,-0.013553195372891928
-0.0021225537135363,-0.0065597998872166585,-0.013553195372891928
0.0060274112244956,-0.0065597998872166585,-0.013553195372891928
-0.0037441134927816,-0.0065597998872166585,-0.013553195372891928
0.0052069110377699,-0.0065597998872166585,-0.013553195372891928
-0.0005741607193438,-0.0065597998872166585,-0.013553195372891928
-0.0035666146454598,-0.0065597998872166585,-0.013553195372891928
-0.0056059622181916,-0.0065597998872166585,-0.013553195372891928
0.0003054057810752,-0.0065597998872166585,-0.013553195372891928
0.001153883383921,-0.0065597998872166585,-0.013553195372891928
0.0020461552280983,-0.0065597998872166585,-0.013553195372891928
-0.009494275670387,-0.008674522944957368,-0.013553195372891928
0.0096729644654735,-0.008674522944957368,-0.013553195372891928
-0.0033876031689514,-0.008674522944957368,-0.013553195372891928
-0.0112346414543149,-0.009554546555430006,-0.013868814741901872
0.0070161049891176,-0.009554546555430006,-0.013868814741901872
-0.0117205780784938,-0.010726440775400583,-0.014155517350167424
0.0076894820613906,-0.010726440775400583,-0.014155517350167424
-0.0127138727399058,-0.011258938285523844,-0.014741561200400504
-0.0061526577717462,-0.011258938285523844,-0.014741561200400504
0.003109175296571,-0.011258938285523844,-0.014741561200400504
-0.0048957857205739,-0.011258938285523844,-0.014741561200400504
0.0115741138956028,-0.011258938285523844,-0.014741561200400504
0.0056960661918959,-0.011258938285523844,-0.014741561200400504
-0.0021316986847068,-0.011258938285523844,-0.014741561200400504
0.009781669928179,-0.011258938285523844,-0.014741561200400504
-0.0025446216710581,-0.010726440775400583,-0.01212782888967272
-0.0020470734937689,-0.010726440775400583,-0.01212782888967272
0.0073503669146911,-0.010726440775400583,-0.01212782888967272
0.0021348436801185,-0.010726440775400583,-0.01212782888967272
-0.0074722840259321,-0.010726440775400583,-0.01212782888967272
0.00010178642766,-0.010726440775400583,-0.01212782888967272
-0.0103111351858528,-0.010726440775400583,-0.01212782888967272
0.006131582598003,-0.010726440775400583,-0.01212782888967272
0.0012170557866566,-0.010726440775400583,-0.01212782888967272
0.0057011580822312,-0.010726440775400583,-0.01212782888967272
-0.0283244128185561,-0.011258938285523844,-0.019114194172152415
-0.0343535774510685,-0.011770242811564397,-0.030796370317886183
-0.0137426948587686,-0.012765313845848936,-0.030796370317886183
-0.0081524628674925,-0.012765313845848936,-0.030796370317886183
0.0469859820474175,-0.012765313845848936,-0.030796370317886183
-0.0217611887188406,-0.014143619551772176,-0.030796370317886183
0.0161284418108072,-0.014143619551772176,-0.030796370317886183
0.0090397614777904,-0.014143619551772176,-0.030796370317886183
0.0059021625773938,-0.014143619551772176,-0.030796370317886183
-0.0036028594619057,-0.014143619551772176,-0.030796370317886183
0.0018706432282824,-0.014143619551772176,-0.030796370317886183
-0.006092323380302,-0.014143619551772176,-0.030796370317886183
0.0126910786722344,-0.014143619551772176,-0.030796370317886183
0.0045491059184993,-0.014143619551772176,-0.030796370317886183
0.0095276348416524,-0.014143619551772176,-0.030796370317886183
0.0011201527455363,-0.014143619551772176,-0.030796370317886183
0.0038684599506902,-0.014143619551772176,-0.030796370317886183
0.0029546859141096,-0.014143619551772176,-0.030796370317886183
-0.0016402827265643,-0.014143619551772176,-0.030796370317886183
0.0001020970936692,-0.014143619551772176,-0.030796370317886183
0.0070847984665311,-0.014143619551772176,-0.030796370317886183
0.0012772541941461,-0.014143619551772176,-0.030796370317886183
0.0001309982915478,-0.014143619551772176,-0.030796370317886183
0.0022878578898889,-0.014143619551772176,-0.030796370317886183
0.0003925960217008,-0.014143619551772176,-0.030796370317886183
0.0033416111429024,-0.014143619551772176,-0.030796370317886183
0.0079789738496401,-0.014143619551772176,-0.030796370317886183
0.0024716638392796,-0.014143619551772176,-0.030796370317886183
-0.0005028146429701,-0.014143619551772176,-0.030796370317886183
0.0088147581584324,-0.014143619551772176,-0.030796370317886183
0.0025217442297729,-0.014143619551772176,-0.030796370317886183
0.002765724023705,-0.014143619551772176,-0.030796370317886183
-0.0086155599424538,-0.014143619551772176,-0.030796370317886183
-0.0017608904273279,-0.014143619551772176,-0.030796370317886183
-0.000390675481781,-0.014143619551772176,-0.030796370317886183
0.0119671020965947,-0.014143619551772176,-0.030796370317886183
-0.0020021164471045,-0.014143619551772176,-0.030796370317886183
-0.0027115570890607,-0.014143619551772176,-0.030796370317886183
-0.0007766460366625,-0.014143619551772176,-0.030796370317886183
0.0068456830734397,-0.014143619551772176,-0.030796370317886183
-0.0007786135473016,-0.014143619551772176,-0.030796370317886183
-0.0001016991140972,-0.014143619551772176,-0.030796370317886183
-0.0029983584238252,-0.014143619551772176,-0.030796370317886183
0.0026109459348446,-0.014143619551772176,-0.030796370317886183
-0.0006725149368476,-0.014143619551772176,-0.030796370317886183
0.0025483584196225,-0.014143619551772176,-0.030796370317886183
0.0005326327180366,-0.014143619551772176,-0.030796370317886183
0.0024758457605548,-0.014143619551772176,-0.030796370317886183
-0.0056482266441969,-0.014143619551772176,-0.030796370317886183
0.0022763008000259,-0.014143619551772176,-0.030796370317886183
-0.0026296690293252,-0.014143619551772176,-0.030796370317886183
0.0018585600855592,-0.014143619551772176,-0.030796370317886183
-0.0017321594555632,-0.014143619551772176,-0.030796370317886183
0.0050121916181051,-0.014143619551772176,-0.030796370317886183
0.0044569172053811,-0.014143619551772176,-0.030796370317886183
-0.0060399581732566,-0.014143619551772176,-0.030796370317886183
0.0050467491594388,-0.014143619551772176,-0.030796370317886183
0.0006505264371401,-0.014143619551772176,-0.030796370317886183
0.0039718227510037,-0.014143619551772176,-0.030796370317886183
0.0005751501708298,-0.014143619551772176,-0.030796370317886183
0.0032129586855053,-0.008871916688269527,-0.02692406809905403
-0.0018850593945907,-0.008175617721240565,-0.017030277341398115
-0.0010345926741286,-0.0061953303546615195,-0.014005267740772381
0.0046115304391983,-0.006042576433608869,-0.014005267740772381
0.0015341433010113,-0.006042576433608869,-0.014005267740772381
-0.0037772704485448,-0.005667813220649884,-0.007126850370784237
0.002118847054302,-0.005667813220649884,-0.007126850370784237
-0.0054075628576573,-0.005667813220649884,-0.007126850370784237
0.0028600389018389,-0.005667813220649884,-0.007126850370784237
0.0063920253247876,-0.005667813220649884,-0.007126850370784237
-0.0016144673683971,-0.005667813220649884,-0.007126850370784237
0.003049753659343,-0.005419596046984279,-0.007095954898627451
-0.0001002356830046,-0.005419596046984279,-0.007095954898627451
0.0034229724273896,-0.005419596046984279,-0.007095954898627451
-0.0014333545578581,-0.005419596046984279,-0.007095954898627451
0.0031911985591997,-0.005419596046984279,-0.007095954898627451
-0.0048393264397391,-0.005419596046984279,-0.007095954898627451
0.0014506231326015,-0.005419596046984279,-0.007095954898627451
-0.0034916900368291,-0.005419596046984279,-0.007095954898627451
-0.0021739749657084,-0.005419596046984279,-0.007095954898627451
-0.0046709851623649,-0.005419596046984279,-0.007095954898627451
0.0110992344277795,-0.005419596046984279,-0.007095954898627451
0.0064906897780379,-0.005419596046984279,-0.007095954898627451
0.0003287256127339,-0.005419596046984279,-0.007095954898627451
0.0028452897881268,-0.005419596046984279,-0.007095954898627451
-0.001096963838707,-0.005419596046984279,-0.007095954898627451
0.0050252225014696,-0.005419596046984279,-0.007095954898627451
0.0033037003258098,-0.005419596046984279,-0.007095954898627451
0.0002725672406435,-0.005419596046984279,-0.007095954898627451
-0.0005645030665512,-0.005419596046984279,-0.007095954898627451
-0.0008441306168656,-0.005419596046984279,-0.007095954898627451
-0.0001609118355638,-0.005419596046984279,-0.007095954898627451
0.0022792793918095,-0.004867738260635008,-0.0058088365711113765
-0.000862293695776,-0.004867738260635008,-0.0058088365711113765
0.0085590709201203,-0.004867738260635008,-0.0058088365711113765
-0.0050069314309057,-0.005026963002243279,-0.0058088365711113765
0.0019783420938893,-0.005026963002243279,-0.0058088365711113765
0.0058930419151346,-0.005026963002243279,-0.0058088365711113765
0.0008686852854484,-0.005026963002243279,-0.0058088365711113765
-0.0002398778341876,-0.005026963002243279,-0.0058088365711113765
2.836208347830639e-05,-0.005026963002243279,-0.0058088365711113765
0.0045675203844837,-0.005026963002243279,-0.0058088365711113765
0.0052776851954808,-0.005026963002243279,-0.0058088365711113765
0.0029891395859486,-0.005026963002243279,-0.0058088365711113765
0.0031945808642631,-0.005026963002243279,-0.0058088365711113765
0.0009104477480515,-0.005026963002243279,-0.0058088365711113765
0.0019929395028675,-0.005026963002243279,-0.0058088365711113765
0.0058352687502347,-0.005026963002243279,-0.0058088365711113765
-0.0021739440475028,-0.004847706689297429,-0.005666844937053012
0.0032946490199864,-0.004847706689297429,-0.005666844937053012
-0.0007483189421295,-0.004847706689297429,-0.005666844937053012
-0.0010973965006925,-0.004847706689297429,-0.005666844937053012
0.0030364133911464,-0.004847706689297429,-0.005666844937053012
0.0046807142876539,-0.004847706689297429,-0.005666844937053012
0.0059514140694638,-0.004847706689297429,-0.005666844937053012
-0.0021506733098767,-0.004679402226233609,-0.005171190315873856
-0.0017697953128636,-0.004679402226233609,-0.005171190315873856
-0.0019218600004518,-0.004679402226233609,-0.005171190315873856
0.0023639282189867,-0.004679402226233609,-0.005171190315873856
0.0042748337994976,-0.004679402226233609,-0.005171190315873856
0.0033518738498933,-0.004679402226233609,-0.005171190315873856
0.0028004426742922,-0.004679402226233609,-0.005171190315873856
0.0002997068271402,-0.004679402226233609,-0.005171190315873856
0.0054502752552521,-0.004679402226233609,-0.005171190315873856
0.0027618461838312,-0.004679402226233609,-0.005171190315873856
-0.0037233844569114,-0.004679402226233609,-0.005171190315873856
0.0032570470358982,-0.004679402226233609,-0.005171190315873856
-0.0034122236756806,-0.0037707644921840724,-0.004908044486117406
-0.0118333332188575,-0.004679402226233609,-0.007805756163965934
0.0144079486054432,-0.004679402226233609,-0.007805756163965934
0.0064602726348479,-0.004679402226233609,-0.007805756163965934
-8.625835212554582e-05,-0.004679402226233609,-0.007805756163965934
-0.0034283060787577,-0.004679402226233609,-0.007805756163965934
0.0115093215666335,-0.004679402226233609,-0.007805756163965934
-0.0118510200318958,-0.004847706689297429,-0.011840584812203203
-0.0008894173702849,-0.004847706689297429,-0.011840584812203203
0.0037720434202943,-0.004687782475791939,-0.011840584812203203
0.0033452371441075,-0.004687782475791939,-0.011840584812203203
0.0017425906410065,-0.004687782475791939,-0.011840584812203203
0.0001406213816694,-0.004687782475791939,-0.011840584812203203
-0.0066416409520971,-0.005088666906965265,-0.011840584812203203
-0.0003544663114898,-0.005088666906965265,-0.011840584812203203
0.0019979727456859,-0.005088666906965265,-0.011840584812203203
0.0015406244209325,-0.005088666906965265,-0.011840584812203203
-0.0093447347470691,-0.0067767956418456924,-0.011840584812203203
0.0058175850200994,-0.0067767956418456924,-0.011840584812203203
-0.0039550653358128,-0.0067767956418456924,-0.011840584812203203
-0.0012330964441876,-0.0067767956418456924,-0.011840584812203203
0.0113095537091809,-0.0067767956418456924,-0.011840584812203203
0.0038721366146063,-0.0067767956418456924,-0.011840584812203203
0.0056427809368695,-0.0067767956418456924,-0.011840584812203203
-0.0106498112616255,-0.009409988572796915,-0.011840584812203203
-0.0026764738490084,-0.009409988572796915,-0.011840584812203203
-0.0058366441482213,-0.009409988572796915,-0.011840584812203203
-0.0036079631327295,-0.009409988572796915,-0.011840584812203203
0.0017776703371995,-0.009409988572796915,-0.011840584812203203
-0.0067537437205651,-0.009409988572796915,-0.011840584812203203
0.0079689352118841,-0.009409988572796915,-0.011840584812203203
0.0084574313620593,-0.009409988572796915,-0.011840584812203203
0.0083251668407878,-0.009409988572796915,-0.011840584812203203
0.004499131843265,-0.009409988572796915,-0.011840584812203203
0.0031941957474876,-0.009409988572796915,-0.011840584812203203
-0.0050557640013138,-0.009409988572796915,-0.011840584812203203
0.000808824526216,-0.009409988572796915,-0.011840584812203203
0.0030741048661449,-0.009409988572796915,-0.011840584812203203
0.005165684356043,-0.009409988572796915,-0.011840584812203203
-0.0051232238756783,-0.009409988572796915,-0.011840584812203203
-0.001311362402143,-0.009409988572796915,-0.011840584812203203
-0.0001007666004426,-0.009409988572796915,-0.011840584812203203
0.0056424776034283,-0.009409988572796915,-0.011840584812203203
0.0043077186163221,-0.009409988572796915,-0.011840584812203203
-0.0039059536901911,-0.009409988572796915,-0.011840584812203203
0.0018599304136927,-0.009409988572796915,-0.011840584812203203
-0.0037105260028563,-0.009409988572796915,-0.011840584812203203
-0.0026707806414382,-0.009409988572796915,-0.011840584812203203
0.0056137408785452,-0.009409988572796915,-0.011840584812203203
0.0055714977099069,-0.009409988572796915,-0.011840584812203203
0.0049473939375858,-0.009409988572796915,-0.011840584812203203
0.0034519675166602,-0.009409988572796915,-0.011840584812203203
0.0004534170469962,-0.009409988572796915,-0.011840584812203203
-0.0037147831806849,-0.009409988572796915,-0.011840584812203203
-0.0030099991314073,-0.009409988572796915,-0.011840584812203203
-0.0039593418058473,-0.009409988572796915,-0.011840584812203203
0.0028728920705506,-0.009409988572796915,-0.011840584812203203
0.0113952103013472,-0.009409988572796915,-0.011840584812203203
0.0033124559395243,-0.009409988572796915,-0.011840584812203203
-0.0032797819174364,-0.009409988572796915,-0.011840584812203203
0.0031286486501079,-0.009409988572796915,-0.011840584812203203
0.0063340861718974,-0.006883293271890293,-0.011142306857436323
0.0037601151914215,-0.006883293271890293,-0.011142306857436323
-0.0021527058296727,-0.006883293271890293,-0.011142306857436323
0.0012449633345804,-0.006883293271890293,-0.011142306857436323
0.0019215282494895,-0.006883293271890293,-0.011142306857436323
-0.0001028945890462,-0.006883293271890293,-0.011142306857436323
-0.0100039291583307,-0.006883293271890293,-0.010268740820681566
0.0069160531562413,-0.006883293271890293,-0.010268740820681566
0.0037232342128799,-0.006883293271890293,-0.010268740820681566
0.0012924710045015,-0.006883293271890293,-0.010268740820681566
0.002881057783282,-0.006883293271890293,-0.010268740820681566
0.0020550644684264,-0.006883293271890293,-0.010268740820681566
0.0008390453112332,-0.006883293271890293,-0.010268740820681566
-0.0004317612982266,-0.006883293271890293,-0.010268740820681566
-0.0176970844643057,-0.009377694467632178,-0.013539193274724378
0.0029549021772463,-0.009377694467632178,-0.013539193274724378
0.005470261988835,-0.006916252992453371,-0.013539193274724378
0.0011172571167336,-0.006916252992453371,-0.013539193274724378
-0.0101008625130716,-0.010008775826067745,-0.013539193274724378
0.0137242751829698,-0.010008775826067745,-0.013539193274724378
